iter        J                  ΔJ                   |d|             α       
765   797.7636656228575    0.10647602453896401   0.2758564677235595    1.0 
766   797.6569658346556    0.11867034276906176   0.24141496833480625    1.0 
767   797.5384536298455    0.10614100459088326   0.2527784835964628    1.0 
768   797.431837551743    0.10533940185575662   0.23597066932136576    1.0 
769   797.3259660459079    0.1445555904295146   0.9936893304162533    1.0 
770   797.1945541682561    0.11519941344595307   0.26854936431976684    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
771   797.0787779758067    0.11322513043279812   0.29097814836865943    1.0 
772   796.9650091225188    0.12047281858657775   0.2595245709685359    1.0 
773   796.8442298874601    0.11504376400657308   0.272313613203232    1.0 
774   796.7285763204974    0.11420852101374904   0.25779526953132836    1.0 
775   796.6138505595536    0.11429738057531807   0.3101262696442049    1.0 
776   796.4992383824513    0.13523774802432487   0.27367969624051114    1.0 
777   796.3698161590156    0.11276836743995952   0.2490936622924807    1.0 
778   796.2566306170894    0.16402981051565182   1.005197884977487    1.0 
779   796.1092147495194    0.2043538708880199   0.5500888710590752    1.0 
780   795.929641239997    0.13334480803886622   0.3392196217202049    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
781   795.7985541283426    0.1377277397476519   0.2965253514122746    1.0 
782   795.6642526690596    0.12677784871881254   0.3489552484285349    1.0 
783   795.5370255574745    0.12488724460497519   0.2896956631859855    1.0 
784   795.411700094515    0.12322295090380608   0.3838743359101918    1.0 
785   795.2884183188629    0.1207581910436106   0.26634076359226083    1.0 
786   795.16728692457    0.12555903125425202   0.24925534216306605    1.0 
787   795.0414290761838    0.13657205779650827   0.4927633144231762    1.0 
788   794.9061290170074    0.12588643592286192   0.44174904581752944    1.0 
789   794.7807221075784    0.1385208044232222   0.4062729171412411    1.0 
790   794.6468102437796    0.13069251171575466   0.3552944684526967    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
791   794.5164233693736    0.21000640751266444   2.837269476098204    1.0 
792   794.3560096621255    0.11544551448018725   0.27477616851858655    1.0 
793   794.2416349410486    0.11705537691825918   0.3727941101367223    1.0 
794   794.1250008762374    0.11815838133952317   0.2587493825554496    1.0 
795   794.0066257736868    0.11410260779003771   0.2425789137769789    1.0 
796   793.8922420698103    0.11172357044783542   0.23152383525875558    1.0 
797   793.7802012289443    0.10786692149584383   0.2183384353881501    1.0 
798   793.6724378940073    0.1064947567767323   0.2011021386653389    1.0 
799   793.5657811704937    0.15844692282673373   1.161297244598297    1.0 
800   793.4238067688644    0.12090958453696878   0.2745100182802865    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
801   793.3022198389425    0.12694469773519484   0.29021313597788073    1.0 
802   793.1747751814016    0.130397963557661   0.5846535009501598    1.0 
803   793.0460914076745    0.1323855763891164   0.28715561079036644    1.0 
804   792.9167309388927    0.11737893910163891   0.27034213487174596    1.0 
805   792.7990244312035    0.12049957203958575   0.26328928162462956    1.0 
806   792.6777394708863    0.12020307119669138   0.2569489049209973    1.0 
807   792.5567704925281    0.11939650492925803   0.2483309725442717    1.0 
808   792.4366912333089    0.12590324208884793   0.24288935386915914    1.0 
809   792.3103759746506    0.1245254938643282   0.23999254569724748    1.0 
810   792.1854513268275    0.13272110037173307   0.5515202446610086    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
811   792.0551377290589    0.14087164795481666   0.2823930868466991    1.0 
812   791.9212129170976    0.1255222749895946   0.26188372196618875    1.0 
813   791.7951424216667    0.12139826849699867   0.275285071320167    1.0 
814   791.6733266416851    0.1262974548138352   0.25819940606041974    1.0 
815   791.5466121108075    0.14035393862039616   0.47094222168955574    1.0 
816   791.4071585328805    0.13576733397042498   0.42282322811813194    1.0 
817   791.2718446355696    0.13224545360894818   0.37850721552018735    1.0 
818   791.1400791135171    0.13559373288285334   0.34163293051472593    1.0 
819   791.0047414953808    0.1278843157107432   0.30558252011077225    1.0 
820   790.8770076839628    0.19350996393981051   2.42178568062487    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
821   790.7191080226578    0.11636140271139016   0.26914753847493633    1.0 
822   790.6022138256385    0.11682675264012231   0.25387305739379146    1.0 
823   790.4848303199643    0.13418936320870112   0.6710806888025747    1.0 
824   790.3540203020099    0.23467139115159333   0.37472135033572784    1.0 
825   790.1486044979966    0.14508754951934427   0.8577756747552945    1.0 
826   790.0109353003484    0.13095000292632156   0.3941218299519935    1.0 
827   789.8797009171243    0.12474620102856057   0.3070088530955681    1.0 
828   789.7541885803993    0.12364810908028584   0.2903776143053395    1.0 
829   789.6297823235861    0.14589300173158393   0.2709021732114073    1.0 
830   789.4900595685982    0.13190109333125546   0.5051818825769253    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
831   789.3593372864301    0.12526056848292785   0.2744002727253613    1.0 
832   789.233141773637    0.12561902589021182   0.34065994926927395    1.0 
833   789.1071828892094    0.12100824264944406   0.27603649159595445    1.0 
834   788.9859235274931    0.11967396844377275   0.2562942544949137    1.0 
835   788.8658752542168    0.1266712323633813   0.25921188399118744    1.0 
836   788.738894892565    0.1275261844242672   0.5324252782128632    1.0 
837   788.6121796344694    0.1463821766851891   0.37182049948076623    1.0 
838   788.466701023678    0.15670381745445308   0.3761430914998342    1.0 
839   788.3229219197771    0.14285884269677346   0.5295320176953807    1.0 
840   788.181769543314    0.13531065691648234   0.31132566464221595    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
841   788.0461606393677    0.13040733633767876   0.27041465014546484    1.0 
842   787.9153696396971    0.1312534771604663   0.2562036536379576    1.0 
843   787.7836813776336    0.1445746061075411   0.45304300421379035    1.0 
844   787.6397065386849    0.1395244937938852   0.40658541001752396    1.0 
845   787.5005340591314    0.13585188504950016   0.36531238352739853    1.0 
846   787.3648554195834    0.33854180129197076   3.1413366407568883    1.0 
847   787.1126784151523    0.13674806793997535   0.36471606460033884    1.0 
848   786.9765852086308    0.15386761067215013   0.26825952048192164    1.0 
849   786.8279754656908    0.13056404973926544   0.30241012719897004    1.0 
850   786.6968552667138    0.13317143816897495   0.2833855055133448    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
851   786.5634175030162    0.1309527179149238   0.26828819502203505    1.0 
852   786.4321308812101    0.12637285748849164   0.255989048022645    1.0 
853   786.3053732803465    0.1274789307979027   0.24537973570561858    1.0 
854   786.1774300650206    0.13266175556663246   0.38209304848338    1.0 
855   786.0474270343248    0.15887663777940872   1.0421954083230658    1.0 
856   785.900822366216    0.1285305273551521   0.5323767074434432    1.0 
857   785.7733502340642    0.129677409318974   0.2858629254393223    1.0 
858   785.642892878622    0.12873360181955348   0.2906793671826211    1.0 
859   785.5132217362099    0.1353788999659474   0.2841472925247506    1.0 
860   785.3769357264082    0.13464515587360493   0.27975058592357205    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
861   785.2415821335613    0.1335658109786146   0.2674004316059163    1.0 
862   785.1073342038086    0.13855333121553104   0.26559679084918075    1.0 
863   784.9684569784224    0.1380997747974644   0.25285405203643    1.0 
864   784.8300263139988    0.138880852591545   0.29807125949860397    1.0 
865   784.691143460444    0.13619061539512983   0.24706710064060183    1.0 
866   784.5546378155606    0.15353546218965552   0.2875056388988929    1.0 
867   784.4093034001208    0.133844857284807   0.23437190920397302    1.0 
868   784.2750000934789    0.1508658464295436   0.7209971848773408    1.0 
869   784.128826123789    0.13653818532225528   0.27369783930808    1.0 
870   783.9917957110337    0.14685675697652648   0.41874793768550556    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
871   783.8452719208349    0.14314208367072634   0.3763914485210683    1.0 
872   783.7022870223161    0.13956538195491378   0.3384829990115683    1.0 
873   783.5627382816646    0.16756901323303713   0.8293177318100764    1.0 
874   783.4030878630177    0.20161802100819723   2.391233791220559    1.0 
875   783.2356159727027    0.13847256023161156   0.29298049818311866    1.0 
876   783.0965125631902    0.13708609091498564   0.28160398923664387    1.0 
877   782.9587039523313    0.15534367296361368   0.25187874102286706    1.0 
878   782.8037942094336    0.13795521302137773   0.2695450743738183    1.0 
879   782.6654864954678    0.15232097514592013   0.23976972491431922    1.0 
880   782.5135509952078    0.15364795745613147   0.5214715313836844    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
881   782.3611536948927    0.1336980244732456   0.250285359830451    1.0 
882   782.2269348891748    0.14232615102740095   0.23730708115490567    1.0 
883   782.0840747024516    0.1411116794450532   0.2352916193314203    1.0 
884   781.9424033925995    0.1378437132357168   0.23440871444181188    1.0 
885   781.8039382679995    0.13839819925974256   0.2671443234967736    1.0 
886   781.665147000464    0.1826346543303456   1.2716943681288866    1.0 
887   781.5022462737712    0.14203031046887485   0.2967840124943769    1.0 
888   781.3591263218589    0.14751415619381514   0.586423171650835    1.0 
889   781.2134507616829    0.14746260433216515   0.30258488909127224    1.0 
890   781.0649210247927    0.14685743360287318   0.3044982980826391    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
891   780.9172469188779    0.1469619384803622   0.30618015991315084    1.0 
892   780.7698335396025    0.14466629417363402   0.2885809021346797    1.0 
893   780.6246807290715    0.14246698633356034   0.27192698897713535    1.0 
894   780.4818259003354    0.29758584509463654   0.5020396158105594    1.0 
895   780.2238871555095    0.15233083114215154   0.49767097362505913    1.0 
896   780.0752103817617    0.16824822219193025   0.39673731829537096    1.0 
897   779.9145966552439    0.14825307662720943   0.3606945514674357    1.0 
898   779.7662675796386    0.14471812524371266   0.3260178278268479    1.0 
899   779.621277972814    0.1502308238143218   0.2926177561301548    1.0 
900   779.4709177511379    0.1975129689210788   2.3264182500070945    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
901   779.305389075652    0.1423827323557107   0.5298500728933698    1.0 
902   779.1636166842943    0.13672705602508306   0.28244922097856723    1.0 
903   779.0261357590456    0.1362187248738757   0.2680606883935607    1.0 
904   778.889200940842    0.14093416218031593   0.25495398154454213    1.0 
905   778.7475530057278    0.14497732322688614   0.24905448085257584    1.0 
906   778.6021649438559    0.14133380723883007   0.24153837551056784    1.0 
907   778.4603888633716    0.1437633712144398   0.2365021701894655    1.0 
908   778.3160918106255    0.1836962005738287   0.2639494428823565    1.0 
909   778.1434376325769    0.1968082622968749   1.2986477383079038    1.0 
910   777.9674314677131    0.15575167670604112   0.5817901484627891    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
911   777.8135315276877    0.152228460132498   0.3121398865248213    1.0 
912   777.6627852775182    0.15125404065209   0.3248596009214423    1.0 
913   777.5107619573366    0.15558765911996486   0.36691388701617994    1.0 
914   777.3546708374033    0.16002593563526032   0.29977633409091897    1.0 
915   777.1946213539447    0.14738161314205736   0.30164696966566523    1.0 
916   777.046936715624    0.15476224681473616   0.39660203783272324    1.0 
917   776.8922487511147    0.14708059566629444   0.2931900484644895    1.0 
918   776.7447390914551    0.15146368165906154   0.29803528192570117    1.0 
919   776.5925326793229    0.15210370530473433   0.30738825498109945    1.0 
920   776.4401528594659    0.15386108689719083   0.2973234462965526    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
921   776.2860674788892    0.31138923580195377   0.4978744327178969    1.0 
922   776.0118029358094    0.16414783442706535   0.41493648386461535    1.0 
923   775.8487711388558    0.15488934937715862   0.3737422358866375    1.0 
924   775.6939978497878    0.1745861579528989   0.3369966008677905    1.0 
925   775.5195304451832    0.22984260953393532   2.6724664169390615    1.0 
926   775.3328274310704    0.1621870953910173   0.453410228097308    1.0 
927   775.1706886402876    0.15676410096741636   0.2999309762299797    1.0 
928   775.0137618507218    0.1520936677785897   0.2918213497929516    1.0 
929   774.8612096502501    0.1502778905042249   0.27882846070151146    1.0 
930   774.7103990853881    0.14971220501859175   0.26532559071878603    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
931   774.5601107608368    0.14965013279447198   0.2505617805116849    1.0 
932   774.410105298162    0.15613358713514633   0.565401527199478    1.0 
933   774.2563498171526    0.14551954702975803   0.27259981983898796    1.0 
934   774.1101691883257    0.14838297335561348   0.2510821487913476    1.0 
935   773.9610193858282    0.1611882280576405   0.277583559248513    1.0 
936   773.8045865873856    0.14486888498480816   0.25179982957454805    1.0 
937   773.6592199897498    0.14119754460896963   0.2529948634162168    1.0 
938   773.5173116228796    0.2205711130080686   1.423771749287215    1.0 
939   773.321507200809    0.18791676998304677   0.3721787758171107    1.0 
940   773.1348986085274    0.15952068731711155   0.38327927170839393    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
941   772.9750319966874    0.15889176979263775   0.3832399724831881    1.0 
942   772.8159141895678    0.15607896315498077   0.3274560015709864    1.0 
943   772.6590802874198    0.15239122555212486   0.31999899487302447    1.0 
944   772.5058804498749    0.16059609629889507   0.30566392939208276    1.0 
945   772.3457668371759    0.15630402562100998   0.29363541224966383    1.0 
946   772.1892324095343    0.1789491148155027   0.4492937754853709    1.0 
947   772.0172972095273    0.16812002701166245   0.40725789612940017    1.0 
948   771.8494166330969    0.17937269604323192   0.3660256884316875    1.0 
949   771.6701141720562    0.1732068546451248   0.5450870940875607    1.0 
950   771.4990029357024    0.23477291503435152   2.5946802699126326    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
951   771.3040057913212    0.149970651198177   0.3184413496256478    1.0 
952   771.1533839180747    0.15185385863315282   0.30086526643070854    1.0 
953   771.0005963600992    0.14786048848398478   0.3124267078878173    1.0 
954   770.8520776574069    0.1736923629895068   0.26132578415129154    1.0 
955   770.6786509723376    0.1566284354724138   0.27676826931805554    1.0 
956   770.5214412376049    0.15671401622814907   0.42175191144538837    1.0 
957   770.3644915633336    0.14994979174970738   0.26498593019806055    1.0 
958   770.2138071650088    0.16009458805049384   0.22717871676151408    1.0 
959   770.0569088654671    0.15394996779492773   0.2583424337806361    1.0 
960   769.9022591961918    0.15250819143302535   0.25923765218488415    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
961   769.7489296851977    0.14603383620374433   0.2540058271384028    1.0 
962   769.6021426826737    0.15179861554046345   0.34932998252800335    1.0 
963   769.449899728909    0.1564881189944449   0.2473533801885945    1.0 
964   769.2926723400018    0.24171613504698802   1.5835842273330234    1.0 
965   769.0825447741369    0.16972081176576057   0.32313506290517857    1.0 
966   768.9117980910942    0.16751077263904934   0.35007882277127583    1.0 
967   768.7431208826887    0.1719430016823679   0.41173108675086817    1.0 
968   768.5708563949431    0.218784413257328   0.536051192085356    1.0 
969   768.3538616080453    0.16777921084017122   0.3388896283790801    1.0 
970   768.1860891684335    0.18017779539721832   0.4528023206685994    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
971   768.0068009061456    0.21688056939509254   0.41382029225801986    1.0 
972   767.7913867741415    0.19430963495301778   0.36037866882981207    1.0 
973   767.6018291621228    0.17572259608719928   0.3260633926757201    1.0 
974   767.4256751007479    0.2576421787012972   2.599805793310527    1.0 
975   767.2106936594892    0.16049427966331284   0.33959379295584885    1.0 
976   767.0493095345757    0.15432013105404963   0.32414182859635665    1.0 
977   766.8940344906224    0.15336362432874712   0.3081132163002897    1.0 
978   766.7396398478671    0.1620775438546587   0.28956147799206716    1.0 
979   766.5767595133806    0.16141001649824235   0.28558611950158885    1.0 
980   766.4145105175617    0.15853310335328794   0.2831090451146443    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
981   766.2553653172815    0.1579817715274208   0.2981359161766504    1.0 
982   766.0967097306151    0.23504982824568596   0.3275988824206113    1.0 
983   765.8799262067441    0.16143438219399192   0.2956158756221614    1.0 
984   765.7179481822395    0.17698930022980788   0.2921459730611027    1.0 
985   765.5457215750699    0.1635540640198235   0.28218144842135673    1.0 
986   765.3814339113392    0.1582755890755479   0.2839268785792931    1.0 
987   765.2222965461644    0.17017585636406388   0.2761902885367027    1.0 
988   765.0514297788884    0.2542877549792004   1.4484114633719163    1.0 
989   764.8288426868437    0.18067147497862424   0.3609311970673631    1.0 
990   764.647175748933    0.17672459668092627   0.38343161789436603    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
991   764.4692582013176    0.19431713555435037   0.3798483479381454    1.0 
992   764.2742776777908    0.19043838824721612   0.35457521057932784    1.0 
993   764.0831924522954    0.23828839970239069   0.48597527858186274    1.0 
994   763.8472198669783    0.20023375349126996   0.4714931218782076    1.0 
995   763.6485009076215    0.19564432865181486   0.38697113935809757    1.0 
996   763.4542293152914    0.21056103632640333   0.3530054809872256    1.0 
997   763.2546495236894    0.2636281000358356   2.701712206358547    1.0 
998   763.03422301614    0.1713099334198499   0.5615826835444083    1.0 
999   762.8640830768061    0.16002965567330532   0.3424190106409747    1.0 
1000   762.7028933913691    0.15755910004980253   0.323977386042327    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1001   762.5442069900422    0.15818681973348125   0.30925727640856027    1.0 
1002   762.3849344254994    0.16922927231533796   0.29311479276559876    1.0 
1003   762.2147873531645    0.17104414199405613   0.2822041744235439    1.0 
1004   762.0431420177556    0.16259387618799231   0.27760867165494885    1.0 
1005   761.879817482893    0.24753801430645309   1.564040113633795    1.0 
1006   761.6621242180922    0.17693695535149445   0.3555018287439348    1.0 
1007   761.4840131835355    0.1963490259216067   0.39337724296619314    1.0 
1008   761.2866065645895    0.1960892957218317   0.3646451299709321    1.0 
1009   761.0888641038754    0.18743624420234567   0.504134374329378    1.0 
1010   760.901513605757    0.18147824672361848   0.36543549344877163    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1011   760.7193112297823    0.1861850322604937   0.41617828587626216    1.0 
1012   760.5327765586544    0.1861543289558022   0.5141394822182935    1.0 
1013   760.3467774303225    0.19873182225194705   0.33526246916357205    1.0 
1014   760.1474353083906    0.23110019303986024   0.4945643068454141    1.0 
1015   759.9185707400636    0.23796404803104282   0.44452075528375273    1.0 
1016   759.6823481010999    0.21677784666639024   0.39667568387816565    1.0 
1017   759.4665446254738    0.18584690724220057   0.3481952983112835    1.0 
1018   759.2811825352989    0.28307477779136003   2.803505608951889    1.0 
1019   759.0438551648762    0.19826790381895634   0.6717970096260282    1.0 
1020   758.8539547147085    0.16637976151735717   0.3420981386996784    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1021   758.6862826450839    0.1656583373317716   0.32633348001128853    1.0 
1022   758.5194026409941    0.2901232143013105   0.4305757158942004    1.0 
1023   758.2566631832447    0.1672727092660429   0.3459896747575632    1.0 
1024   758.0892795844535    0.17119281036729092   0.32213042558494176    1.0 
1025   757.9173557412669    0.22405179189374066   1.272623316809423    1.0 
1026   757.7112732068052    0.17945685381050538   0.47352454580148523    1.0 
1027   757.5318257937224    0.18364132540367814   0.37565642543448485    1.0 
1028   757.3469717128379    0.18393871474463092   0.37043485604535986    1.0 
1029   757.1617204243925    0.20126707080871312   0.3346833835454095    1.0 
1030   756.9591055620407    0.19055750709080405   0.3852929364905219    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1031   756.767674951095    0.1900565085492333   0.36000901869675717    1.0 
1032   756.5768833953796    0.18973405475305793   0.33859237737198983    1.0 
1033   756.3863056474627    0.1886124496793085   0.321038378987544    1.0 
1034   756.1970102168035    0.18695900962985765   0.5250433918180796    1.0 
1035   756.010099004326    0.21242863760755787   0.6462251297649082    1.0 
1036   755.8001113745294    0.1978405048794203   0.4814559095711565    1.0 
1037   755.6023553189867    0.2097037124198135   0.4328107671379644    1.0 
1038   755.3927313064942    0.19683611830512873   0.3880283759937186    1.0 
1039   755.1956490373009    0.19278419802919383   0.3482980540705029    1.0 
1040   755.0024428717483    0.3007109567157438   2.789184267526736    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1041   754.7493772933059    0.17693873283216915   0.362332582001518    1.0 
1042   754.5712366463896    0.18423595991438066   0.3438435957682507    1.0 
1043   754.3893044693787    0.17433379198131013   0.32597852491969215    1.0 
1044   754.213724838213    0.17518679707930726   0.3458772389940686    1.0 
1045   754.0377945168796    0.23732707970258218   0.31777292268400154    1.0 
1046   753.8022856454459    0.2168123621582204   1.1003820225867493    1.0 
1047   753.5978519009648    0.18615160037387227   0.3605857274644404    1.0 
1048   753.4106659917293    0.18424724487636793   0.3697513229652764    1.0 
1049   753.2249282584205    0.1887356948864998   0.34444977007545335    1.0 
1050   753.0347993415548    0.21402505180856232   0.5604245859004835    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1051   752.8216981275061    0.21454923094719086   0.3518508303050363    1.0 
1052   752.605905586228    0.20389744822653674   0.36052540162536206    1.0 
1053   752.4008182124103    0.20316694752977438   0.4407233899042691    1.0 
1054   752.1972664318841    0.1961824252196339   0.36312276155393775    1.0 
1055   752.0002332238524    0.1933943695447275   0.34729734345190527    1.0 
1056   751.8060043156627    0.2626329629474848   0.4715449275473165    1.0 
1057   751.5454380924917    0.22334639195069214   0.3196337752629343    1.0 
1058   751.3215651502494    0.23712613164432506   0.48631130324202665    1.0 
1059   751.085423588288    0.2184934198770174   0.4321336168992016    1.0 
1060   750.8669427057905    0.207398834448522   0.38758067210316943    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1061   750.6592463359565    0.3182447930824463   3.0785889365142007    1.0 
1062   750.3993159744638    0.18600938596231636   0.3720469046382938    1.0 
1063   750.2119517142515    0.18450752289793768   0.35546370984627895    1.0 
1064   750.0259950255866    0.18337803836461072   0.33678935292447976    1.0 
1065   749.8412945104302    0.18465545763024901   0.32217447710697483    1.0 
1066   749.6554772989884    0.18371000790605907   0.3120897443405546    1.0 
1067   749.4704523932272    0.40048001708416214   0.43872337047928506    1.0 
1068   749.124825434373    0.18850218034357843   0.3623162574218797    1.0 
1069   748.9365597920324    0.19350613627898378   0.3192462114183099    1.0 
1070   748.741836894224    0.18751915249270623   0.3155481802729123    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1071   748.552960534808    0.18727822071064273   0.30887903652357573    1.0 
1072   748.3643474640759    0.2147535393143933   0.3089920504347315    1.0 
1073   748.148511296799    0.31063136058686647   1.637772151035104    1.0 
1074   747.8788094099962    0.21408233658477505   0.5509573029432421    1.0 
1075   747.6644857952881    0.20933524584460417   0.4395737443758417    1.0 
1076   747.4541994231341    0.2012902619281153   0.40008873480555285    1.0 
1077   747.2516756331904    0.22079464632519863   0.3736599367740066    1.0 
1078   747.0302447545108    0.27407630133432515   0.5020034024503628    1.0 
1079   746.7589395709807    0.24379849364180148   0.44480804079992853    1.0 
1080   746.5153016345986    0.2270711611727749   0.39906238943869343    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1081   746.2878946312514    0.20803272513832707   0.3553577971901441    1.0 
1082   746.0792446154027    0.30196535879511216   2.8337766483091653    1.0 
1083   745.8234970679343    0.19853985047340028   0.5030346089584572    1.0 
1084   745.6257235124601    0.1939811177453495   0.35993020093725575    1.0 
1085   745.4301177149283    0.1934750705780286   0.3443572069454526    1.0 
1086   745.2352294148576    0.19355861154799503   0.33110218742347175    1.0 
1087   745.0404109000118    0.19890374265341523   0.32808635475034337    1.0 
1088   744.8459861389721    0.19367561114649473   0.3111820240221515    1.0 
1089   744.6508624917585    0.19393255060400647   0.3836555246309388    1.0 
1090   744.4559548472591    0.198120014571487   0.3012811916484253    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1091   744.25646557979    0.19797922107141538   0.2974812181016139    1.0 
1092   744.0570249425153    0.19788789585849273   0.29913797726736313    1.0 
1093   743.8577195499273    0.21468392902163308   0.30119812862255285    1.0 
1094   743.6418130118777    0.2712140293113373   0.34032760459541134    1.0 
1095   743.3725586635846    0.2192242601390811   0.3762863091239821    1.0 
1096   743.1524064161518    0.25655444618843887   0.30404599605126315    1.0 
1097   742.8971863383251    0.2078628136338899   0.503738773051604    1.0 
1098   742.6891914915977    0.2687052739118885   0.3281514152564696    1.0 
1099   742.4214230394143    0.23556151189025396   0.31934208441979445    1.0 
1100   742.185131836256    0.21431427881878803   0.4915794407157228    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
1101   741.9708808045184    0.2291696436229671   0.4419625643398981    1.0 
1102   741.7416594931226    0.24892795972434065   0.40303872372628247    1.0 
1103   741.4938012335738    0.33928239489987266   3.1529098150825163    1.0 
1104   741.2150887059707    0.20068761974892124   0.38428061593726237    1.0 
1105   741.0127015301713    0.1951959239567816   0.3723309083403876    1.0 
1106   740.8159000785288    0.19484407777540966   0.35403317996588646    1.0 
1107   740.6194779366006    0.1957899202605483   0.34103750422922974    1.0 
1108   740.4221802266212    0.1959355878253587   0.3300220871713481    1.0 
1109   740.2248470766353    0.19557703938584328   0.3218937590162327    1.0 
regularizing G, beta = 3.2
